2025-10-27 02:31:12,305 - __main__ - INFO - ✅ Guardrails enabled
2025-10-27 02:31:12,372 - app.main - INFO - ✅ Guardrails enabled
INFO:     Started server process [77181]
INFO:     Waiting for application startup.
2025-10-27 02:31:12,376 - app.main - INFO - Starting AI Demo 3 Backend
2025-10-27 02:31:12,376 - app.services.session_manager - INFO - Cleanup task started
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:56466 - "POST /audio/chunk HTTP/1.1" 404 Not Found
